#sample	strand	convtype	total_read	read_with_peak	read_with_peak_perc	peaktype
PBEH2_BCBC93_PLASMIDT7INIT_VR25_DESCLINEARPSII_NT	Pos	CH	300	1	0.3	PEAK
PBEH2_BCBC93_PLASMIDT7INIT_VR26_DESCLINEARPSII_NT	Pos	CH	45	1	2.2	PEAK
PBEH2_BCBC93_PLASMIDT7INIT_VR27_DESCLINEARPSII_NT	Pos	CH	199	5	2.5	PEAK
PBEH2_BCBC93_PLASMIDT7INIT_VR28_DESCLINEARPSII_NT	Pos	CH	153	0	0	PEAK
PBEH2_BCBC93_PLASMIDT7INIT_VR29_DESCLINEARPSII_NT	Pos	CH	67	0	0	PEAK
PBEH2_BCBC93_PLASMIDT7INIT_VR30_DESCLINEARPSII_NT	Pos	CH	32	0	0	PEAK
PBEH2_BCBC93_PLASMIDT7INIT_VR31_DESCLINEARPSII_NT	Pos	CH	2	0	0	PEAK
PBEH2_BCBC94_PLASMIDT7INIT_VR01_DESCLINEARPSII_NT_RH1	Pos	CH	75	0	0	PEAK
PBEH2_BCBC94_PLASMIDT7INIT_VR02_DESCLINEARPSII_NT_RH1	Pos	CH	78	0	0	PEAK
PBEH2_BCBC94_PLASMIDT7INIT_VR03_DESCLINEARPSII_NT_RH1	Pos	CH	31	0	0	PEAK
PBEH2_BCBC94_PLASMIDT7INIT_VR04_DESCLINEARPSII_NT_RH1	Pos	CH	273	0	0	PEAK
PBEH2_BCBC94_PLASMIDT7INIT_VR05_DESCLINEARPSII_NT_RH1	Pos	CH	53	0	0	PEAK
PBEH2_BCBC94_PLASMIDT7INIT_VR06_DESCLINEARPSII_NT_RH1	Pos	CH	50	0	0	PEAK
PBEH2_BCBC94_PLASMIDT7INIT_VR07_DESCLINEARPSII_NT_RH1	Pos	CH	84	0	0	PEAK
PBEH2_BCBC94_PLASMIDT7INIT_VR08_DESCLINEARPSII_NT_RH1	Pos	CH	9	0	0	PEAK
PBEH2_BCBC94_PLASMIDT7INIT_VR09_DESCLINEARPSII_NT_RH1	Pos	CH	53	1	1.9	PEAK
PBEH2_BCBC94_PLASMIDT7INIT_VR10_DESCLINEARPSII_NT_RH1	Pos	CH	68	0	0	PEAK
PBEH2_BCBC94_PLASMIDT7INIT_VR11_DESCLINEARPSII_NT_RH1	Pos	CH	30	0	0	PEAK
PBEH2_BCBC94_PLASMIDT7INIT_VR12_DESCLINEARPSII_NT_RH1	Pos	CH	38	0	0	PEAK
PBEH2_BCBC94_PLASMIDT7INIT_VR13_DESCLINEARPSII_NT_RH1	Pos	CH	74	0	0	PEAK
PBEH2_BCBC94_PLASMIDT7INIT_VR14_DESCLINEARPSII_NT_RH1	Pos	CH	70	0	0	PEAK
PBEH2_BCBC94_PLASMIDT7INIT_VR15_DESCLINEARPSII_NT_RH1	Pos	CH	54	0	0	PEAK
PBEH2_BCBC94_PLASMIDT7INIT_VR16_DESCLINEARPSII_NT_RH1	Pos	CH	38	0	0	PEAK
PBEH2_BCBC94_PLASMIDT7INIT_VR17_DESCLINEARPSII_NT_RH1	Pos	CH	12	0	0	PEAK
PBEH2_BCBC94_PLASMIDT7INIT_VR18_DESCLINEARPSII_NT_RH1	Pos	CH	94	0	0	PEAK
PBEH2_BCBC94_PLASMIDT7INIT_VR19_DESCLINEARPSII_NT_RH1	Pos	CH	44	1	2.3	PEAK
PBEH2_BCBC94_PLASMIDT7INIT_VR20_DESCLINEARPSII_NT_RH1	Pos	CH	191	10	5.2	PEAK
PBEH2_BCBC94_PLASMIDT7INIT_VR21_DESCLINEARPSII_NT_RH1	Pos	CH	21	0	0	PEAK
PBEH2_BCBC94_PLASMIDT7INIT_VR22_DESCLINEARPSII_NT_RH1	Pos	CH	85	1	1.2	PEAK
PBEH2_BCBC94_PLASMIDT7INIT_VR23_DESCLINEARPSII_NT_RH1	Pos	CH	126	0	0	PEAK
PBEH2_BCBC94_PLASMIDT7INIT_VR24_DESCLINEARPSII_NT_RH1	Pos	CH	214	1	0.5	PEAK
PBEH2_BCBC94_PLASMIDT7INIT_VR25_DESCLINEARPSII_NT_RH1	Pos	CH	323	0	0	PEAK
PBEH2_BCBC94_PLASMIDT7INIT_VR26_DESCLINEARPSII_NT_RH1	Pos	CH	43	0	0	PEAK
PBEH2_BCBC94_PLASMIDT7INIT_VR27_DESCLINEARPSII_NT_RH1	Pos	CH	152	1	0.7	PEAK
PBEH2_BCBC94_PLASMIDT7INIT_VR28_DESCLINEARPSII_NT_RH1	Pos	CH	136	0	0	PEAK
PBEH2_BCBC94_PLASMIDT7INIT_VR29_DESCLINEARPSII_NT_RH1	Pos	CH	56	0	0	PEAK
PBEH2_BCBC94_PLASMIDT7INIT_VR30_DESCLINEARPSII_NT_RH1	Pos	CH	15	0	0	PEAK
PBEH2_BCBC94_PLASMIDT7INIT_VR31_DESCLINEARPSII_NT_RH1	Pos	CH	0	0	0	PEAK
