#sample	strand	convtype	total_read	read_with_peak	read_with_peak_perc	peaktype
PBEH2_BCBC70_PLASMIDPFC8_TACINIT_VR22_DESCSUPERCOIL_NT_COSSB_FIXED	Neg	GH	52	2	3.8	PEAK_TEMP
PBEH2_BCBC70_PLASMIDPFC8_TACINIT_VR22_DESCSUPERCOIL_NT_COSSB	Neg	GH	655	72	11	PEAK_TEMP
PBEH2_BCBC70_PLASMIDPFC8_TACINIT_VR23_DESCSUPERCOIL_NT_COSSB_FIXED	Neg	GH	309	40	12.9	PEAK_TEMP
PBEH2_BCBC70_PLASMIDPFC8_TACINIT_VR23_DESCSUPERCOIL_NT_COSSB	Neg	GH	15	6	40	PEAK_TEMP
PBEH2_BCBC70_PLASMIDPFC8_TACINIT_VR24_DESCSUPERCOIL_NT_COSSB_FIXED	Neg	GH	38	2	5.3	PEAK_TEMP
PBEH2_BCBC70_PLASMIDPFC8_TACINIT_VR24_DESCSUPERCOIL_NT_COSSB	Neg	GH	403	45	11.2	PEAK_TEMP
PBEH2_BCBC70_PLASMIDPFC8_TACINIT_VR25_DESCSUPERCOIL_NT_COSSB_FIXED	Neg	GH	4	0	0	PEAK_TEMP
PBEH2_BCBC70_PLASMIDPFC8_TACINIT_VR25_DESCSUPERCOIL_NT_COSSB	Neg	GH	71	17	23.9	PEAK_TEMP
PBEH2_BCBC70_PLASMIDPFC8_TACINIT_VR26_DESCSUPERCOIL_NT_COSSB_FIXED	Neg	GH	33	2	6.1	PEAK_TEMP
PBEH2_BCBC70_PLASMIDPFC8_TACINIT_VR26_DESCSUPERCOIL_NT_COSSB	Neg	GH	307	30	9.8	PEAK_TEMP
PBEH2_BCBC70_PLASMIDPFC8_TACINIT_VR27_DESCSUPERCOIL_NT_COSSB_FIXED	Neg	GH	27	2	7.4	PEAK_TEMP
PBEH2_BCBC70_PLASMIDPFC8_TACINIT_VR27_DESCSUPERCOIL_NT_COSSB	Neg	GH	313	13	4.2	PEAK_TEMP
PBEH2_BCBC70_PLASMIDPFC8_TACINIT_VR28_DESCSUPERCOIL_NT_COSSB_FIXED	Neg	GH	27	2	7.4	PEAK_TEMP
PBEH2_BCBC70_PLASMIDPFC8_TACINIT_VR28_DESCSUPERCOIL_NT_COSSB	Neg	GH	376	17	4.5	PEAK_TEMP
PBEH2_BCBC70_PLASMIDPFC8_TACINIT_VR29_DESCSUPERCOIL_NT_COSSB_FIXED	Neg	GH	525	47	9	PEAK_TEMP
PBEH2_BCBC70_PLASMIDPFC8_TACINIT_VR29_DESCSUPERCOIL_NT_COSSB	Neg	GH	12359	1348	10.9	PEAK_TEMP
PBEH2_BCBC70_PLASMIDPFC8_TACINIT_VR30_DESCSUPERCOIL_NT_COSSB_FIXED	Neg	GH	27	3	11.1	PEAK_TEMP
PBEH2_BCBC70_PLASMIDPFC8_TACINIT_VR30_DESCSUPERCOIL_NT_COSSB	Neg	GH	211	6	2.8	PEAK_TEMP
PBEH2_BCBC70_PLASMIDPFC8_TACINIT_VR31_DESCSUPERCOIL_NT_COSSB_FIXED	Neg	GH	2	1	50	PEAK_TEMP
PBEH2_BCBC70_PLASMIDPFC8_TACINIT_VR31_DESCSUPERCOIL_NT_COSSB	Neg	GH	22	1	4.5	PEAK_TEMP
PBEH2_BCBC71_PLASMIDPFC8_TACINIT_VR01_DESCSUPERCOIL_TX_COSSB_FIXED	Neg	GH	13	1	7.7	PEAK_TEMP
PBEH2_BCBC71_PLASMIDPFC8_TACINIT_VR01_DESCSUPERCOIL_TX_COSSB	Neg	GH	240	13	5.4	PEAK_TEMP
PBEH2_BCBC71_PLASMIDPFC8_TACINIT_VR02_DESCSUPERCOIL_TX_COSSB_FIXED	Neg	GH	32	5	15.6	PEAK_TEMP
PBEH2_BCBC71_PLASMIDPFC8_TACINIT_VR02_DESCSUPERCOIL_TX_COSSB	Neg	GH	309	35	11.3	PEAK_TEMP
PBEH2_BCBC71_PLASMIDPFC8_TACINIT_VR03_DESCSUPERCOIL_TX_COSSB_FIXED	Neg	GH	27	4	14.8	PEAK_TEMP
PBEH2_BCBC71_PLASMIDPFC8_TACINIT_VR03_DESCSUPERCOIL_TX_COSSB	Neg	GH	201	26	12.9	PEAK_TEMP
PBEH2_BCBC71_PLASMIDPFC8_TACINIT_VR04_DESCSUPERCOIL_TX_COSSB_FIXED	Neg	GH	31	2	6.5	PEAK_TEMP
PBEH2_BCBC71_PLASMIDPFC8_TACINIT_VR04_DESCSUPERCOIL_TX_COSSB	Neg	GH	255	39	15.3	PEAK_TEMP
PBEH2_BCBC71_PLASMIDPFC8_TACINIT_VR05_DESCSUPERCOIL_TX_COSSB_FIXED	Neg	GH	1221	57	4.7	PEAK_TEMP
PBEH2_BCBC71_PLASMIDPFC8_TACINIT_VR05_DESCSUPERCOIL_TX_COSSB	Neg	GH	65	4	6.2	PEAK_TEMP
PBEH2_BCBC71_PLASMIDPFC8_TACINIT_VR06_DESCSUPERCOIL_TX_COSSB_FIXED	Neg	GH	3	1	33.3	PEAK_TEMP
PBEH2_BCBC71_PLASMIDPFC8_TACINIT_VR06_DESCSUPERCOIL_TX_COSSB	Neg	GH	25	3	12	PEAK_TEMP
PBEH2_BCBC71_PLASMIDPFC8_TACINIT_VR07_DESCSUPERCOIL_TX_COSSB_FIXED	Neg	GH	31	2	6.5	PEAK_TEMP
PBEH2_BCBC71_PLASMIDPFC8_TACINIT_VR07_DESCSUPERCOIL_TX_COSSB	Neg	GH	289	38	13.1	PEAK_TEMP
PBEH2_BCBC71_PLASMIDPFC8_TACINIT_VR08_DESCSUPERCOIL_TX_COSSB_FIXED	Neg	GH	31	3	9.7	PEAK_TEMP
PBEH2_BCBC71_PLASMIDPFC8_TACINIT_VR08_DESCSUPERCOIL_TX_COSSB	Neg	GH	206	11	5.3	PEAK_TEMP
PBEH2_BCBC71_PLASMIDPFC8_TACINIT_VR09_DESCSUPERCOIL_TX_COSSB_FIXED	Neg	GH	19	0	0	PEAK_TEMP
PBEH2_BCBC71_PLASMIDPFC8_TACINIT_VR09_DESCSUPERCOIL_TX_COSSB	Neg	GH	258	30	11.6	PEAK_TEMP
PBEH2_BCBC71_PLASMIDPFC8_TACINIT_VR10_DESCSUPERCOIL_TX_COSSB_FIXED	Neg	GH	27	0	0	PEAK_TEMP
PBEH2_BCBC71_PLASMIDPFC8_TACINIT_VR10_DESCSUPERCOIL_TX_COSSB	Neg	GH	321	42	13.1	PEAK_TEMP
PBEH2_BCBC71_PLASMIDPFC8_TACINIT_VR11_DESCSUPERCOIL_TX_COSSB_FIXED	Neg	GH	27	1	3.7	PEAK_TEMP
PBEH2_BCBC71_PLASMIDPFC8_TACINIT_VR11_DESCSUPERCOIL_TX_COSSB	Neg	GH	239	33	13.8	PEAK_TEMP
PBEH2_BCBC71_PLASMIDPFC8_TACINIT_VR12_DESCSUPERCOIL_TX_COSSB_FIXED	Neg	GH	13	0	0	PEAK_TEMP
PBEH2_BCBC71_PLASMIDPFC8_TACINIT_VR12_DESCSUPERCOIL_TX_COSSB	Neg	GH	164	14	8.5	PEAK_TEMP
PBEH2_BCBC71_PLASMIDPFC8_TACINIT_VR13_DESCSUPERCOIL_TX_COSSB_FIXED	Neg	GH	25	2	8	PEAK_TEMP
PBEH2_BCBC71_PLASMIDPFC8_TACINIT_VR13_DESCSUPERCOIL_TX_COSSB	Neg	GH	240	19	7.9	PEAK_TEMP
PBEH2_BCBC71_PLASMIDPFC8_TACINIT_VR14_DESCSUPERCOIL_TX_COSSB_FIXED	Neg	GH	25	1	4	PEAK_TEMP
PBEH2_BCBC71_PLASMIDPFC8_TACINIT_VR14_DESCSUPERCOIL_TX_COSSB	Neg	GH	215	5	2.3	PEAK_TEMP
PBEH2_BCBC71_PLASMIDPFC8_TACINIT_VR15_DESCSUPERCOIL_TX_COSSB_FIXED	Neg	GH	48	4	8.3	PEAK_TEMP
PBEH2_BCBC71_PLASMIDPFC8_TACINIT_VR15_DESCSUPERCOIL_TX_COSSB	Neg	GH	337	33	9.8	PEAK_TEMP
PBEH2_BCBC71_PLASMIDPFC8_TACINIT_VR16_DESCSUPERCOIL_TX_COSSB_FIXED	Neg	GH	18	2	11.1	PEAK_TEMP
PBEH2_BCBC71_PLASMIDPFC8_TACINIT_VR16_DESCSUPERCOIL_TX_COSSB	Neg	GH	200	19	9.5	PEAK_TEMP
PBEH2_BCBC71_PLASMIDPFC8_TACINIT_VR17_DESCSUPERCOIL_TX_COSSB_FIXED	Neg	GH	79	4	5.1	PEAK_TEMP
PBEH2_BCBC71_PLASMIDPFC8_TACINIT_VR17_DESCSUPERCOIL_TX_COSSB	Neg	GH	9	1	11.1	PEAK_TEMP
PBEH2_BCBC71_PLASMIDPFC8_TACINIT_VR18_DESCSUPERCOIL_TX_COSSB_FIXED	Neg	GH	24	0	0	PEAK_TEMP
PBEH2_BCBC71_PLASMIDPFC8_TACINIT_VR18_DESCSUPERCOIL_TX_COSSB	Neg	GH	263	32	12.2	PEAK_TEMP
PBEH2_BCBC71_PLASMIDPFC8_TACINIT_VR19_DESCSUPERCOIL_TX_COSSB_FIXED	Neg	GH	2596	311	12	PEAK_TEMP
PBEH2_BCBC71_PLASMIDPFC8_TACINIT_VR19_DESCSUPERCOIL_TX_COSSB	Neg	GH	49	5	10.2	PEAK_TEMP
PBEH2_BCBC71_PLASMIDPFC8_TACINIT_VR20_DESCSUPERCOIL_TX_COSSB_FIXED	Neg	GH	30	0	0	PEAK_TEMP
PBEH2_BCBC71_PLASMIDPFC8_TACINIT_VR20_DESCSUPERCOIL_TX_COSSB	Neg	GH	270	10	3.7	PEAK_TEMP
PBEH2_BCBC71_PLASMIDPFC8_TACINIT_VR21_DESCSUPERCOIL_TX_COSSB_FIXED	Neg	GH	0	0	0	PEAK_TEMP
PBEH2_BCBC71_PLASMIDPFC8_TACINIT_VR21_DESCSUPERCOIL_TX_COSSB	Neg	GH	14	0	0	PEAK_TEMP
PBEH2_BCBC71_PLASMIDPFC8_TACINIT_VR22_DESCSUPERCOIL_TX_COSSB_FIXED	Neg	GH	31	2	6.5	PEAK_TEMP
PBEH2_BCBC71_PLASMIDPFC8_TACINIT_VR22_DESCSUPERCOIL_TX_COSSB	Neg	GH	398	52	13.1	PEAK_TEMP
PBEH2_BCBC71_PLASMIDPFC8_TACINIT_VR23_DESCSUPERCOIL_TX_COSSB_FIXED	Neg	GH	201	27	13.4	PEAK_TEMP
PBEH2_BCBC71_PLASMIDPFC8_TACINIT_VR23_DESCSUPERCOIL_TX_COSSB	Neg	GH	8	3	37.5	PEAK_TEMP
PBEH2_BCBC71_PLASMIDPFC8_TACINIT_VR24_DESCSUPERCOIL_TX_COSSB_FIXED	Neg	GH	19	0	0	PEAK_TEMP
PBEH2_BCBC71_PLASMIDPFC8_TACINIT_VR24_DESCSUPERCOIL_TX_COSSB	Neg	GH	247	29	11.7	PEAK_TEMP
PBEH2_BCBC71_PLASMIDPFC8_TACINIT_VR25_DESCSUPERCOIL_TX_COSSB_FIXED	Neg	GH	1	0	0	PEAK_TEMP
PBEH2_BCBC71_PLASMIDPFC8_TACINIT_VR25_DESCSUPERCOIL_TX_COSSB	Neg	GH	37	4	10.8	PEAK_TEMP
PBEH2_BCBC71_PLASMIDPFC8_TACINIT_VR26_DESCSUPERCOIL_TX_COSSB_FIXED	Neg	GH	20	1	5	PEAK_TEMP
PBEH2_BCBC71_PLASMIDPFC8_TACINIT_VR26_DESCSUPERCOIL_TX_COSSB	Neg	GH	147	23	15.6	PEAK_TEMP
PBEH2_BCBC71_PLASMIDPFC8_TACINIT_VR27_DESCSUPERCOIL_TX_COSSB_FIXED	Neg	GH	22	2	9.1	PEAK_TEMP
PBEH2_BCBC71_PLASMIDPFC8_TACINIT_VR27_DESCSUPERCOIL_TX_COSSB	Neg	GH	185	21	11.4	PEAK_TEMP
PBEH2_BCBC71_PLASMIDPFC8_TACINIT_VR28_DESCSUPERCOIL_TX_COSSB_FIXED	Neg	GH	26	2	7.7	PEAK_TEMP
PBEH2_BCBC71_PLASMIDPFC8_TACINIT_VR28_DESCSUPERCOIL_TX_COSSB	Neg	GH	222	36	16.2	PEAK_TEMP
PBEH2_BCBC71_PLASMIDPFC8_TACINIT_VR29_DESCSUPERCOIL_TX_COSSB_FIXED	Neg	GH	368	38	10.3	PEAK_TEMP
PBEH2_BCBC71_PLASMIDPFC8_TACINIT_VR29_DESCSUPERCOIL_TX_COSSB	Neg	GH	7102	884	12.4	PEAK_TEMP
PBEH2_BCBC71_PLASMIDPFC8_TACINIT_VR30_DESCSUPERCOIL_TX_COSSB_FIXED	Neg	GH	16	2	12.5	PEAK_TEMP
PBEH2_BCBC71_PLASMIDPFC8_TACINIT_VR30_DESCSUPERCOIL_TX_COSSB	Neg	GH	92	17	18.5	PEAK_TEMP
PBEH2_BCBC71_PLASMIDPFC8_TACINIT_VR31_DESCSUPERCOIL_TX_COSSB_FIXED	Neg	GH	0	0	0	PEAK_TEMP
PBEH2_BCBC71_PLASMIDPFC8_TACINIT_VR31_DESCSUPERCOIL_TX_COSSB	Neg	GH	11	3	27.3	PEAK_TEMP
PBEH2_BCBC72_PLASMIDPFC8_TACINIT_VR01_DESCSUPERCOIL_TX_COSSB_RH1_FIXED	Neg	GH	21	1	4.8	PEAK_TEMP
PBEH2_BCBC72_PLASMIDPFC8_TACINIT_VR01_DESCSUPERCOIL_TX_COSSB_RH1	Neg	GH	338	23	6.8	PEAK_TEMP
PBEH2_BCBC72_PLASMIDPFC8_TACINIT_VR02_DESCSUPERCOIL_TX_COSSB_RH1_FIXED	Neg	GH	25	2	8	PEAK_TEMP
PBEH2_BCBC72_PLASMIDPFC8_TACINIT_VR02_DESCSUPERCOIL_TX_COSSB_RH1	Neg	GH	377	61	16.2	PEAK_TEMP
PBEH2_BCBC72_PLASMIDPFC8_TACINIT_VR03_DESCSUPERCOIL_TX_COSSB_RH1_FIXED	Neg	GH	20	3	15	PEAK_TEMP
PBEH2_BCBC72_PLASMIDPFC8_TACINIT_VR03_DESCSUPERCOIL_TX_COSSB_RH1	Neg	GH	246	40	16.3	PEAK_TEMP
PBEH2_BCBC72_PLASMIDPFC8_TACINIT_VR04_DESCSUPERCOIL_TX_COSSB_RH1_FIXED	Neg	GH	19	5	26.3	PEAK_TEMP
PBEH2_BCBC72_PLASMIDPFC8_TACINIT_VR04_DESCSUPERCOIL_TX_COSSB_RH1	Neg	GH	297	61	20.5	PEAK_TEMP
PBEH2_BCBC72_PLASMIDPFC8_TACINIT_VR05_DESCSUPERCOIL_TX_COSSB_RH1_FIXED	Neg	GH	1234	167	13.5	PEAK_TEMP
PBEH2_BCBC72_PLASMIDPFC8_TACINIT_VR05_DESCSUPERCOIL_TX_COSSB_RH1	Neg	GH	81	13	16	PEAK_TEMP
PBEH2_BCBC72_PLASMIDPFC8_TACINIT_VR06_DESCSUPERCOIL_TX_COSSB_RH1_FIXED	Neg	GH	2	1	50	PEAK_TEMP
PBEH2_BCBC72_PLASMIDPFC8_TACINIT_VR06_DESCSUPERCOIL_TX_COSSB_RH1	Neg	GH	34	4	11.8	PEAK_TEMP
PBEH2_BCBC72_PLASMIDPFC8_TACINIT_VR07_DESCSUPERCOIL_TX_COSSB_RH1_FIXED	Neg	GH	33	4	12.1	PEAK_TEMP
PBEH2_BCBC72_PLASMIDPFC8_TACINIT_VR07_DESCSUPERCOIL_TX_COSSB_RH1	Neg	GH	325	29	8.9	PEAK_TEMP
PBEH2_BCBC72_PLASMIDPFC8_TACINIT_VR08_DESCSUPERCOIL_TX_COSSB_RH1_FIXED	Neg	GH	19	0	0	PEAK_TEMP
PBEH2_BCBC72_PLASMIDPFC8_TACINIT_VR08_DESCSUPERCOIL_TX_COSSB_RH1	Neg	GH	221	16	7.2	PEAK_TEMP
PBEH2_BCBC72_PLASMIDPFC8_TACINIT_VR09_DESCSUPERCOIL_TX_COSSB_RH1_FIXED	Neg	GH	17	2	11.8	PEAK_TEMP
PBEH2_BCBC72_PLASMIDPFC8_TACINIT_VR09_DESCSUPERCOIL_TX_COSSB_RH1	Neg	GH	313	28	8.9	PEAK_TEMP
PBEH2_BCBC72_PLASMIDPFC8_TACINIT_VR10_DESCSUPERCOIL_TX_COSSB_RH1_FIXED	Neg	GH	16	2	12.5	PEAK_TEMP
PBEH2_BCBC72_PLASMIDPFC8_TACINIT_VR10_DESCSUPERCOIL_TX_COSSB_RH1	Neg	GH	436	73	16.7	PEAK_TEMP
PBEH2_BCBC72_PLASMIDPFC8_TACINIT_VR11_DESCSUPERCOIL_TX_COSSB_RH1_FIXED	Neg	GH	24	0	0	PEAK_TEMP
PBEH2_BCBC72_PLASMIDPFC8_TACINIT_VR11_DESCSUPERCOIL_TX_COSSB_RH1	Neg	GH	323	48	14.9	PEAK_TEMP
PBEH2_BCBC72_PLASMIDPFC8_TACINIT_VR12_DESCSUPERCOIL_TX_COSSB_RH1_FIXED	Neg	GH	12	0	0	PEAK_TEMP
PBEH2_BCBC72_PLASMIDPFC8_TACINIT_VR12_DESCSUPERCOIL_TX_COSSB_RH1	Neg	GH	161	15	9.3	PEAK_TEMP
PBEH2_BCBC72_PLASMIDPFC8_TACINIT_VR13_DESCSUPERCOIL_TX_COSSB_RH1_FIXED	Neg	GH	14	1	7.1	PEAK_TEMP
PBEH2_BCBC72_PLASMIDPFC8_TACINIT_VR13_DESCSUPERCOIL_TX_COSSB_RH1	Neg	GH	304	26	8.6	PEAK_TEMP
PBEH2_BCBC72_PLASMIDPFC8_TACINIT_VR14_DESCSUPERCOIL_TX_COSSB_RH1_FIXED	Neg	GH	17	0	0	PEAK_TEMP
PBEH2_BCBC72_PLASMIDPFC8_TACINIT_VR14_DESCSUPERCOIL_TX_COSSB_RH1	Neg	GH	304	58	19.1	PEAK_TEMP
PBEH2_BCBC72_PLASMIDPFC8_TACINIT_VR15_DESCSUPERCOIL_TX_COSSB_RH1_FIXED	Neg	GH	45	8	17.8	PEAK_TEMP
PBEH2_BCBC72_PLASMIDPFC8_TACINIT_VR15_DESCSUPERCOIL_TX_COSSB_RH1	Neg	GH	470	46	9.8	PEAK_TEMP
PBEH2_BCBC72_PLASMIDPFC8_TACINIT_VR16_DESCSUPERCOIL_TX_COSSB_RH1_FIXED	Neg	GH	17	3	17.6	PEAK_TEMP
PBEH2_BCBC72_PLASMIDPFC8_TACINIT_VR16_DESCSUPERCOIL_TX_COSSB_RH1	Neg	GH	248	42	16.9	PEAK_TEMP
PBEH2_BCBC72_PLASMIDPFC8_TACINIT_VR17_DESCSUPERCOIL_TX_COSSB_RH1_FIXED	Neg	GH	97	5	5.2	PEAK_TEMP
PBEH2_BCBC72_PLASMIDPFC8_TACINIT_VR17_DESCSUPERCOIL_TX_COSSB_RH1	Neg	GH	6	1	16.7	PEAK_TEMP
PBEH2_BCBC72_PLASMIDPFC8_TACINIT_VR18_DESCSUPERCOIL_TX_COSSB_RH1_FIXED	Neg	GH	30	1	3.3	PEAK_TEMP
PBEH2_BCBC72_PLASMIDPFC8_TACINIT_VR18_DESCSUPERCOIL_TX_COSSB_RH1	Neg	GH	339	36	10.6	PEAK_TEMP
PBEH2_BCBC72_PLASMIDPFC8_TACINIT_VR19_DESCSUPERCOIL_TX_COSSB_RH1_FIXED	Neg	GH	2618	364	13.9	PEAK_TEMP
PBEH2_BCBC72_PLASMIDPFC8_TACINIT_VR19_DESCSUPERCOIL_TX_COSSB_RH1	Neg	GH	68	11	16.2	PEAK_TEMP
PBEH2_BCBC72_PLASMIDPFC8_TACINIT_VR20_DESCSUPERCOIL_TX_COSSB_RH1_FIXED	Neg	GH	25	2	8	PEAK_TEMP
PBEH2_BCBC72_PLASMIDPFC8_TACINIT_VR20_DESCSUPERCOIL_TX_COSSB_RH1	Neg	GH	362	27	7.5	PEAK_TEMP
PBEH2_BCBC72_PLASMIDPFC8_TACINIT_VR21_DESCSUPERCOIL_TX_COSSB_RH1_FIXED	Neg	GH	1	0	0	PEAK_TEMP
PBEH2_BCBC72_PLASMIDPFC8_TACINIT_VR21_DESCSUPERCOIL_TX_COSSB_RH1	Neg	GH	7	0	0	PEAK_TEMP
PBEH2_BCBC72_PLASMIDPFC8_TACINIT_VR22_DESCSUPERCOIL_TX_COSSB_RH1_FIXED	Neg	GH	33	3	9.1	PEAK_TEMP
PBEH2_BCBC72_PLASMIDPFC8_TACINIT_VR22_DESCSUPERCOIL_TX_COSSB_RH1	Neg	GH	520	29	5.6	PEAK_TEMP
PBEH2_BCBC72_PLASMIDPFC8_TACINIT_VR23_DESCSUPERCOIL_TX_COSSB_RH1_FIXED	Neg	GH	179	31	17.3	PEAK_TEMP
PBEH2_BCBC72_PLASMIDPFC8_TACINIT_VR23_DESCSUPERCOIL_TX_COSSB_RH1	Neg	GH	9	2	22.2	PEAK_TEMP
PBEH2_BCBC72_PLASMIDPFC8_TACINIT_VR24_DESCSUPERCOIL_TX_COSSB_RH1_FIXED	Neg	GH	20	4	20	PEAK_TEMP
PBEH2_BCBC72_PLASMIDPFC8_TACINIT_VR24_DESCSUPERCOIL_TX_COSSB_RH1	Neg	GH	286	46	16.1	PEAK_TEMP
PBEH2_BCBC72_PLASMIDPFC8_TACINIT_VR25_DESCSUPERCOIL_TX_COSSB_RH1_FIXED	Neg	GH	0	0	0	PEAK_TEMP
PBEH2_BCBC72_PLASMIDPFC8_TACINIT_VR25_DESCSUPERCOIL_TX_COSSB_RH1	Neg	GH	56	8	14.3	PEAK_TEMP
PBEH2_BCBC72_PLASMIDPFC8_TACINIT_VR26_DESCSUPERCOIL_TX_COSSB_RH1_FIXED	Neg	GH	14	1	7.1	PEAK_TEMP
PBEH2_BCBC72_PLASMIDPFC8_TACINIT_VR26_DESCSUPERCOIL_TX_COSSB_RH1	Neg	GH	232	18	7.8	PEAK_TEMP
PBEH2_BCBC72_PLASMIDPFC8_TACINIT_VR27_DESCSUPERCOIL_TX_COSSB_RH1_FIXED	Neg	GH	13	4	30.8	PEAK_TEMP
PBEH2_BCBC72_PLASMIDPFC8_TACINIT_VR27_DESCSUPERCOIL_TX_COSSB_RH1	Neg	GH	252	39	15.5	PEAK_TEMP
PBEH2_BCBC72_PLASMIDPFC8_TACINIT_VR28_DESCSUPERCOIL_TX_COSSB_RH1_FIXED	Neg	GH	15	1	6.7	PEAK_TEMP
PBEH2_BCBC72_PLASMIDPFC8_TACINIT_VR28_DESCSUPERCOIL_TX_COSSB_RH1	Neg	GH	314	40	12.7	PEAK_TEMP
PBEH2_BCBC72_PLASMIDPFC8_TACINIT_VR29_DESCSUPERCOIL_TX_COSSB_RH1_FIXED	Neg	GH	304	39	12.8	PEAK_TEMP
PBEH2_BCBC72_PLASMIDPFC8_TACINIT_VR29_DESCSUPERCOIL_TX_COSSB_RH1	Neg	GH	10132	1586	15.7	PEAK_TEMP
PBEH2_BCBC72_PLASMIDPFC8_TACINIT_VR30_DESCSUPERCOIL_TX_COSSB_RH1_FIXED	Neg	GH	8	0	0	PEAK_TEMP
PBEH2_BCBC72_PLASMIDPFC8_TACINIT_VR30_DESCSUPERCOIL_TX_COSSB_RH1	Neg	GH	159	25	15.7	PEAK_TEMP
PBEH2_BCBC72_PLASMIDPFC8_TACINIT_VR31_DESCSUPERCOIL_TX_COSSB_RH1_FIXED	Neg	GH	1	1	100	PEAK_TEMP
PBEH2_BCBC72_PLASMIDPFC8_TACINIT_VR31_DESCSUPERCOIL_TX_COSSB_RH1	Neg	GH	20	5	25	PEAK_TEMP
PBEH2_BCBC73_PLASMIDPFC9_DESCSUPERCOIL_TX_PRIMERFIXED	Neg	GH	5593	456	8.2	PEAK_TEMP
PBEH2_BCBC74_PLASMIDPFC9_DESCSUPERCOIL_TX_RH1_PRIMERFIXED	Neg	GH	7103	453	6.4	PEAK_TEMP
PBEH2_BCBC75_PLASMIDPFC9_DESC_TX_POSTTXCUTLINEARHINDIII_PRIMERFIXED	Neg	GH	7661	204	2.7	PEAK_TEMP
PBEH2_BCBC76_PLASMIDPFC9_DESC_TX_POSTTXCUTLINEARHINDIII_RH1_PRIMERFIXED	Neg	GH	9179	101	1.1	PEAK_TEMP
PBEH2_BCBC77_PLASMIDPFC9_DESCSUPERCOIL_TX_COSSB_PRIMERFIXED	Neg	GH	4427	250	5.6	PEAK_TEMP
PBEH2_BCBC78_PLASMIDPFC9_DESCSUPERCOIL_TX_COSSB_RH1_PRIMERFIXED	Neg	GH	7504	1946	25.9	PEAK_TEMP
PBEH2_BCBC79_PLASMIDPFC9_DESC_TX_POSTTXCUTLINEARHINDIII_COSSB_PRIMERFIXED	Neg	GH	7313	199	2.7	PEAK_TEMP
PBEH2_BCBC80_PLASMIDPFC9_DESC_TX_POSTTXCUTLINEARHINDIII_COSSB_RH1_PRIMERFIXED	Neg	GH	12012	85	0.7	PEAK_TEMP
PBEH2_BCBC81_PLASMIDPFC8_TACT1T2_DESCLINEARBSAI_TX_NICKED_SGRNA8	Neg	GH	1540	45	2.9	PEAK_TEMP
PBEH2_BCBC82_PLASMIDPFC8_TACT1T2_DESCLINEARBSAI_TX_NICKED_SGRNA8_RH1	Neg	GH	923	9	1	PEAK_TEMP
PBEH2_BCBC83_PLASMIDPFC8_TACT1T2_DESCLINEARBSAI_TX_NICKED_SGRNA11	Neg	GH	1035	45	4.3	PEAK_TEMP
PBEH2_BCBC84_PLASMIDPFC8_TACT1T2_DESCLINEARBSAI_TX_NICKED_SGRNA11_RH1	Neg	GH	853	6	0.7	PEAK_TEMP
PBEH2_BCBC85_PLASMIDPFC8_TACT1T2_DESCLINEARBSAI_TX	Neg	GH	1861	102	5.5	PEAK_TEMP
PBEH2_BCBC86_PLASMIDPFC8_TACT1T2_DESCLINEARBSAI_TX_RH1	Neg	GH	729	25	3.4	PEAK_TEMP
PBEH2_BCBC87_PLASMIDT7INIT_VR01_DESCSUPERCOIL_TX	Neg	GH	1415	180	12.7	PEAK_TEMP
PBEH2_BCBC87_PLASMIDT7INIT_VR04_DESCSUPERCOIL_TX	Neg	GH	4741	760	16	PEAK_TEMP
PBEH2_BCBC87_PLASMIDT7INIT_VR22_DESCSUPERCOIL_TX	Neg	GH	2512	454	18.1	PEAK_TEMP
PBEH2_BCBC87_PLASMIDT7INIT_VR24_DESCSUPERCOIL_TX	Neg	GH	2672	67	2.5	PEAK_TEMP
PBEH2_BCBC87_PLASMIDT7INIT_VR25_DESCSUPERCOIL_TX	Neg	GH	673	39	5.8	PEAK_TEMP
PBEH2_BCBC87_PLASMIDT7INIT_VR27_DESCSUPERCOIL_TX	Neg	GH	1357	225	16.6	PEAK_TEMP
PBEH2_BCBC87_PLASMIDT7INIT_VR31_DESCSUPERCOIL_TX	Neg	GH	77	31	40.3	PEAK_TEMP
PBEH2_BCBC88_PLASMIDT7INIT_VR01_DESCSUPERCOIL_TX_RH1	Neg	GH	789	189	24	PEAK_TEMP
PBEH2_BCBC88_PLASMIDT7INIT_VR04_DESCSUPERCOIL_TX_RH1	Neg	GH	3006	1225	40.8	PEAK_TEMP
PBEH2_BCBC88_PLASMIDT7INIT_VR22_DESCSUPERCOIL_TX_RH1	Neg	GH	1870	425	22.7	PEAK_TEMP
PBEH2_BCBC88_PLASMIDT7INIT_VR24_DESCSUPERCOIL_TX_RH1	Neg	GH	2151	714	33.2	PEAK_TEMP
PBEH2_BCBC88_PLASMIDT7INIT_VR25_DESCSUPERCOIL_TX_RH1	Neg	GH	757	411	54.3	PEAK_TEMP
PBEH2_BCBC88_PLASMIDT7INIT_VR27_DESCSUPERCOIL_TX_RH1	Neg	GH	1542	289	18.7	PEAK_TEMP
PBEH2_BCBC88_PLASMIDT7INIT_VR31_DESCSUPERCOIL_TX_RH1	Neg	GH	344	212	61.6	PEAK_TEMP
