sample_id	plasmid	strand	call_type	filepath	read_count
32	VR20F_1LOW1	Neg	low	mergedBed/PBEH2-32_Plasmid_VR20F_1LOW1_Strand_Neg_call_low.bed.tsv	641
32	VR20F_1LOW1	Pos	high	mergedBed/PBEH2-32_Plasmid_VR20F_1LOW1_Strand_Pos_call_high.bed.tsv	196
32	VR20F_1LOW1	Pos	low	mergedBed/PBEH2-32_Plasmid_VR20F_1LOW1_Strand_Pos_call_low.bed.tsv	196
32	VR20F_1LOW2	Neg	high	mergedBed/PBEH2-32_Plasmid_VR20F_1LOW2_Strand_Neg_call_high.bed.tsv	337
32	VR20F_1LOW2	Neg	low	mergedBed/PBEH2-32_Plasmid_VR20F_1LOW2_Strand_Neg_call_low.bed.tsv	337
32	VR20F_1LOW2	Pos	low	mergedBed/PBEH2-32_Plasmid_VR20F_1LOW2_Strand_Pos_call_low.bed.tsv	45
32	VR20F_1LOW3	Neg	high	mergedBed/PBEH2-32_Plasmid_VR20F_1LOW3_Strand_Neg_call_high.bed.tsv	341
32	VR20F_1LOW3	Neg	low	mergedBed/PBEH2-32_Plasmid_VR20F_1LOW3_Strand_Neg_call_low.bed.tsv	341
32	VR20F_1LOW3	Pos	high	mergedBed/PBEH2-32_Plasmid_VR20F_1LOW3_Strand_Pos_call_high.bed.tsv	30
32	VR20F_1LOW3	Pos	low	mergedBed/PBEH2-32_Plasmid_VR20F_1LOW3_Strand_Pos_call_low.bed.tsv	30
32	VR20F_2MED1	Neg	high	mergedBed/PBEH2-32_Plasmid_VR20F_2MED1_Strand_Neg_call_high.bed.tsv	838
32	VR20F_2MED1	Neg	low	mergedBed/PBEH2-32_Plasmid_VR20F_2MED1_Strand_Neg_call_low.bed.tsv	838
32	VR20F_2MED1	Pos	high	mergedBed/PBEH2-32_Plasmid_VR20F_2MED1_Strand_Pos_call_high.bed.tsv	310
32	VR20F_2MED1	Pos	low	mergedBed/PBEH2-32_Plasmid_VR20F_2MED1_Strand_Pos_call_low.bed.tsv	310
32	VR20F_2MED2	Neg	high	mergedBed/PBEH2-32_Plasmid_VR20F_2MED2_Strand_Neg_call_high.bed.tsv	522
32	VR20F_2MED2	Neg	low	mergedBed/PBEH2-32_Plasmid_VR20F_2MED2_Strand_Neg_call_low.bed.tsv	522
32	VR20F_2MED2	Pos	high	mergedBed/PBEH2-32_Plasmid_VR20F_2MED2_Strand_Pos_call_high.bed.tsv	175
32	VR20F_2MED2	Pos	low	mergedBed/PBEH2-32_Plasmid_VR20F_2MED2_Strand_Pos_call_low.bed.tsv	175
32	VR20F_2MED3	Neg	high	mergedBed/PBEH2-32_Plasmid_VR20F_2MED3_Strand_Neg_call_high.bed.tsv	803
32	VR20F_2MED3	Neg	low	mergedBed/PBEH2-32_Plasmid_VR20F_2MED3_Strand_Neg_call_low.bed.tsv	803
32	VR20F_2MED3	Pos	high	mergedBed/PBEH2-32_Plasmid_VR20F_2MED3_Strand_Pos_call_high.bed.tsv	303
32	VR20F_2MED3	Pos	low	mergedBed/PBEH2-32_Plasmid_VR20F_2MED3_Strand_Pos_call_low.bed.tsv	303
32	VR20F_3HGH1	Neg	high	mergedBed/PBEH2-32_Plasmid_VR20F_3HGH1_Strand_Neg_call_high.bed.tsv	831
32	VR20F_3HGH1	Neg	low	mergedBed/PBEH2-32_Plasmid_VR20F_3HGH1_Strand_Neg_call_low.bed.tsv	831
32	VR20F_3HGH1	Pos	high	mergedBed/PBEH2-32_Plasmid_VR20F_3HGH1_Strand_Pos_call_high.bed.tsv	252
32	VR20F_3HGH1	Pos	low	mergedBed/PBEH2-32_Plasmid_VR20F_3HGH1_Strand_Pos_call_low.bed.tsv	252
32	VR20F_3HGH2	Neg	high	mergedBed/PBEH2-32_Plasmid_VR20F_3HGH2_Strand_Neg_call_high.bed.tsv	1051
32	VR20F_3HGH2	Neg	low	mergedBed/PBEH2-32_Plasmid_VR20F_3HGH2_Strand_Neg_call_low.bed.tsv	1051
32	VR20F_3HGH2	Pos	high	mergedBed/PBEH2-32_Plasmid_VR20F_3HGH2_Strand_Pos_call_high.bed.tsv	358
32	VR20F_3HGH2	Pos	low	mergedBed/PBEH2-32_Plasmid_VR20F_3HGH2_Strand_Pos_call_low.bed.tsv	358
32	VR20F_3HGH3	Neg	high	mergedBed/PBEH2-32_Plasmid_VR20F_3HGH3_Strand_Neg_call_high.bed.tsv	568
32	VR20F_3HGH3	Neg	low	mergedBed/PBEH2-32_Plasmid_VR20F_3HGH3_Strand_Neg_call_low.bed.tsv	568
32	VR20F_3HGH3	Pos	high	mergedBed/PBEH2-32_Plasmid_VR20F_3HGH3_Strand_Pos_call_high.bed.tsv	140
32	VR20F_3HGH3	Pos	low	mergedBed/PBEH2-32_Plasmid_VR20F_3HGH3_Strand_Pos_call_low.bed.tsv	140
33	VR20F_1LOW1	Neg	high	mergedBed/PBEH2-33_Plasmid_VR20F_1LOW1_Strand_Neg_call_high.bed.tsv	8833
33	VR20F_1LOW1	Neg	low	mergedBed/PBEH2-33_Plasmid_VR20F_1LOW1_Strand_Neg_call_low.bed.tsv	8833
33	VR20F_1LOW1	Pos	high	mergedBed/PBEH2-33_Plasmid_VR20F_1LOW1_Strand_Pos_call_high.bed.tsv	840
33	VR20F_1LOW1	Pos	low	mergedBed/PBEH2-33_Plasmid_VR20F_1LOW1_Strand_Pos_call_low.bed.tsv	840
33	VR20F_1LOW2	Neg	high	mergedBed/PBEH2-33_Plasmid_VR20F_1LOW2_Strand_Neg_call_high.bed.tsv	5887
33	VR20F_1LOW2	Neg	low	mergedBed/PBEH2-33_Plasmid_VR20F_1LOW2_Strand_Neg_call_low.bed.tsv	5887
33	VR20F_1LOW2	Pos	high	mergedBed/PBEH2-33_Plasmid_VR20F_1LOW2_Strand_Pos_call_high.bed.tsv	128
33	VR20F_1LOW2	Pos	low	mergedBed/PBEH2-33_Plasmid_VR20F_1LOW2_Strand_Pos_call_low.bed.tsv	128
33	VR20F_1LOW3	Neg	high	mergedBed/PBEH2-33_Plasmid_VR20F_1LOW3_Strand_Neg_call_high.bed.tsv	3647
33	VR20F_1LOW3	Neg	low	mergedBed/PBEH2-33_Plasmid_VR20F_1LOW3_Strand_Neg_call_low.bed.tsv	3647
33	VR20F_1LOW3	Pos	high	mergedBed/PBEH2-33_Plasmid_VR20F_1LOW3_Strand_Pos_call_high.bed.tsv	112
33	VR20F_1LOW3	Pos	low	mergedBed/PBEH2-33_Plasmid_VR20F_1LOW3_Strand_Pos_call_low.bed.tsv	112
33	VR20F_2MED1	Neg	high	mergedBed/PBEH2-33_Plasmid_VR20F_2MED1_Strand_Neg_call_high.bed.tsv	10304
33	VR20F_2MED1	Neg	low	mergedBed/PBEH2-33_Plasmid_VR20F_2MED1_Strand_Neg_call_low.bed.tsv	10304
33	VR20F_2MED1	Pos	high	mergedBed/PBEH2-33_Plasmid_VR20F_2MED1_Strand_Pos_call_high.bed.tsv	1223
33	VR20F_2MED1	Pos	low	mergedBed/PBEH2-33_Plasmid_VR20F_2MED1_Strand_Pos_call_low.bed.tsv	1223
33	VR20F_2MED2	Neg	high	mergedBed/PBEH2-33_Plasmid_VR20F_2MED2_Strand_Neg_call_high.bed.tsv	11277
33	VR20F_2MED2	Neg	low	mergedBed/PBEH2-33_Plasmid_VR20F_2MED2_Strand_Neg_call_low.bed.tsv	11277
33	VR20F_2MED2	Pos	high	mergedBed/PBEH2-33_Plasmid_VR20F_2MED2_Strand_Pos_call_high.bed.tsv	979
33	VR20F_2MED2	Pos	low	mergedBed/PBEH2-33_Plasmid_VR20F_2MED2_Strand_Pos_call_low.bed.tsv	979
33	VR20F_2MED3	Neg	high	mergedBed/PBEH2-33_Plasmid_VR20F_2MED3_Strand_Neg_call_high.bed.tsv	15630
33	VR20F_2MED3	Neg	low	mergedBed/PBEH2-33_Plasmid_VR20F_2MED3_Strand_Neg_call_low.bed.tsv	15630
33	VR20F_2MED3	Pos	high	mergedBed/PBEH2-33_Plasmid_VR20F_2MED3_Strand_Pos_call_high.bed.tsv	1144
33	VR20F_2MED3	Pos	low	mergedBed/PBEH2-33_Plasmid_VR20F_2MED3_Strand_Pos_call_low.bed.tsv	1144
33	VR20F_3HGH1	Neg	high	mergedBed/PBEH2-33_Plasmid_VR20F_3HGH1_Strand_Neg_call_high.bed.tsv	12707
33	VR20F_3HGH1	Neg	low	mergedBed/PBEH2-33_Plasmid_VR20F_3HGH1_Strand_Neg_call_low.bed.tsv	12707
33	VR20F_3HGH1	Pos	high	mergedBed/PBEH2-33_Plasmid_VR20F_3HGH1_Strand_Pos_call_high.bed.tsv	767
33	VR20F_3HGH1	Pos	low	mergedBed/PBEH2-33_Plasmid_VR20F_3HGH1_Strand_Pos_call_low.bed.tsv	767
33	VR20F_3HGH2	Neg	high	mergedBed/PBEH2-33_Plasmid_VR20F_3HGH2_Strand_Neg_call_high.bed.tsv	16890
33	VR20F_3HGH2	Neg	low	mergedBed/PBEH2-33_Plasmid_VR20F_3HGH2_Strand_Neg_call_low.bed.tsv	16890
33	VR20F_3HGH2	Pos	high	mergedBed/PBEH2-33_Plasmid_VR20F_3HGH2_Strand_Pos_call_high.bed.tsv	1175
33	VR20F_3HGH2	Pos	low	mergedBed/PBEH2-33_Plasmid_VR20F_3HGH2_Strand_Pos_call_low.bed.tsv	1175
33	VR20F_3HGH3	Neg	high	mergedBed/PBEH2-33_Plasmid_VR20F_3HGH3_Strand_Neg_call_high.bed.tsv	7644
33	VR20F_3HGH3	Neg	low	mergedBed/PBEH2-33_Plasmid_VR20F_3HGH3_Strand_Neg_call_low.bed.tsv	7644
33	VR20F_3HGH3	Pos	high	mergedBed/PBEH2-33_Plasmid_VR20F_3HGH3_Strand_Pos_call_high.bed.tsv	609
33	VR20F_3HGH3	Pos	low	mergedBed/PBEH2-33_Plasmid_VR20F_3HGH3_Strand_Pos_call_low.bed.tsv	609
34	VR20F_1LOW1	Neg	high	mergedBed/PBEH2-34_Plasmid_VR20F_1LOW1_Strand_Neg_call_high.bed.tsv	738
34	VR20F_1LOW1	Neg	low	mergedBed/PBEH2-34_Plasmid_VR20F_1LOW1_Strand_Neg_call_low.bed.tsv	738
34	VR20F_1LOW1	Pos	high	mergedBed/PBEH2-34_Plasmid_VR20F_1LOW1_Strand_Pos_call_high.bed.tsv	605
34	VR20F_1LOW1	Pos	low	mergedBed/PBEH2-34_Plasmid_VR20F_1LOW1_Strand_Pos_call_low.bed.tsv	605
34	VR20F_1LOW2	Neg	high	mergedBed/PBEH2-34_Plasmid_VR20F_1LOW2_Strand_Neg_call_high.bed.tsv	337
34	VR20F_1LOW2	Neg	low	mergedBed/PBEH2-34_Plasmid_VR20F_1LOW2_Strand_Neg_call_low.bed.tsv	337
34	VR20F_1LOW2	Pos	high	mergedBed/PBEH2-34_Plasmid_VR20F_1LOW2_Strand_Pos_call_high.bed.tsv	86
34	VR20F_1LOW2	Pos	low	mergedBed/PBEH2-34_Plasmid_VR20F_1LOW2_Strand_Pos_call_low.bed.tsv	86
34	VR20F_1LOW3	Neg	high	mergedBed/PBEH2-34_Plasmid_VR20F_1LOW3_Strand_Neg_call_high.bed.tsv	249
34	VR20F_1LOW3	Neg	low	mergedBed/PBEH2-34_Plasmid_VR20F_1LOW3_Strand_Neg_call_low.bed.tsv	249
34	VR20F_1LOW3	Pos	high	mergedBed/PBEH2-34_Plasmid_VR20F_1LOW3_Strand_Pos_call_high.bed.tsv	85
34	VR20F_1LOW3	Pos	low	mergedBed/PBEH2-34_Plasmid_VR20F_1LOW3_Strand_Pos_call_low.bed.tsv	85
34	VR20F_2MED1	Neg	high	mergedBed/PBEH2-34_Plasmid_VR20F_2MED1_Strand_Neg_call_high.bed.tsv	926
34	VR20F_2MED1	Neg	low	mergedBed/PBEH2-34_Plasmid_VR20F_2MED1_Strand_Neg_call_low.bed.tsv	926
34	VR20F_2MED1	Pos	high	mergedBed/PBEH2-34_Plasmid_VR20F_2MED1_Strand_Pos_call_high.bed.tsv	882
34	VR20F_2MED1	Pos	low	mergedBed/PBEH2-34_Plasmid_VR20F_2MED1_Strand_Pos_call_low.bed.tsv	882
34	VR20F_2MED2	Neg	high	mergedBed/PBEH2-34_Plasmid_VR20F_2MED2_Strand_Neg_call_high.bed.tsv	635
34	VR20F_2MED2	Neg	low	mergedBed/PBEH2-34_Plasmid_VR20F_2MED2_Strand_Neg_call_low.bed.tsv	635
34	VR20F_2MED2	Pos	high	mergedBed/PBEH2-34_Plasmid_VR20F_2MED2_Strand_Pos_call_high.bed.tsv	533
34	VR20F_2MED2	Pos	low	mergedBed/PBEH2-34_Plasmid_VR20F_2MED2_Strand_Pos_call_low.bed.tsv	533
34	VR20F_2MED3	Neg	high	mergedBed/PBEH2-34_Plasmid_VR20F_2MED3_Strand_Neg_call_high.bed.tsv	846
34	VR20F_2MED3	Neg	low	mergedBed/PBEH2-34_Plasmid_VR20F_2MED3_Strand_Neg_call_low.bed.tsv	846
34	VR20F_2MED3	Pos	high	mergedBed/PBEH2-34_Plasmid_VR20F_2MED3_Strand_Pos_call_high.bed.tsv	761
34	VR20F_2MED3	Pos	low	mergedBed/PBEH2-34_Plasmid_VR20F_2MED3_Strand_Pos_call_low.bed.tsv	761
34	VR20F_3HGH1	Neg	high	mergedBed/PBEH2-34_Plasmid_VR20F_3HGH1_Strand_Neg_call_high.bed.tsv	676
34	VR20F_3HGH1	Neg	low	mergedBed/PBEH2-34_Plasmid_VR20F_3HGH1_Strand_Neg_call_low.bed.tsv	676
34	VR20F_3HGH1	Pos	high	mergedBed/PBEH2-34_Plasmid_VR20F_3HGH1_Strand_Pos_call_high.bed.tsv	494
34	VR20F_3HGH1	Pos	low	mergedBed/PBEH2-34_Plasmid_VR20F_3HGH1_Strand_Pos_call_low.bed.tsv	494
34	VR20F_3HGH2	Neg	high	mergedBed/PBEH2-34_Plasmid_VR20F_3HGH2_Strand_Neg_call_high.bed.tsv	927
34	VR20F_3HGH2	Neg	low	mergedBed/PBEH2-34_Plasmid_VR20F_3HGH2_Strand_Neg_call_low.bed.tsv	927
34	VR20F_3HGH2	Pos	high	mergedBed/PBEH2-34_Plasmid_VR20F_3HGH2_Strand_Pos_call_high.bed.tsv	715
34	VR20F_3HGH2	Pos	low	mergedBed/PBEH2-34_Plasmid_VR20F_3HGH2_Strand_Pos_call_low.bed.tsv	715
34	VR20F_3HGH3	Neg	high	mergedBed/PBEH2-34_Plasmid_VR20F_3HGH3_Strand_Neg_call_high.bed.tsv	698
34	VR20F_3HGH3	Neg	low	mergedBed/PBEH2-34_Plasmid_VR20F_3HGH3_Strand_Neg_call_low.bed.tsv	698
34	VR20F_3HGH3	Pos	high	mergedBed/PBEH2-34_Plasmid_VR20F_3HGH3_Strand_Pos_call_high.bed.tsv	516
34	VR20F_3HGH3	Pos	low	mergedBed/PBEH2-34_Plasmid_VR20F_3HGH3_Strand_Pos_call_low.bed.tsv	516
35	VR20F_1LOW1	Neg	high	mergedBed/PBEH2-35_Plasmid_VR20F_1LOW1_Strand_Neg_call_high.bed.tsv	4784
35	VR20F_1LOW1	Neg	low	mergedBed/PBEH2-35_Plasmid_VR20F_1LOW1_Strand_Neg_call_low.bed.tsv	4784
35	VR20F_1LOW1	Pos	high	mergedBed/PBEH2-35_Plasmid_VR20F_1LOW1_Strand_Pos_call_high.bed.tsv	1447
35	VR20F_1LOW1	Pos	low	mergedBed/PBEH2-35_Plasmid_VR20F_1LOW1_Strand_Pos_call_low.bed.tsv	1447
35	VR20F_1LOW2	Neg	high	mergedBed/PBEH2-35_Plasmid_VR20F_1LOW2_Strand_Neg_call_high.bed.tsv	1952
35	VR20F_1LOW2	Neg	low	mergedBed/PBEH2-35_Plasmid_VR20F_1LOW2_Strand_Neg_call_low.bed.tsv	1952
35	VR20F_1LOW2	Pos	low	mergedBed/PBEH2-35_Plasmid_VR20F_1LOW2_Strand_Pos_call_low.bed.tsv	220
35	VR20F_1LOW3	Neg	high	mergedBed/PBEH2-35_Plasmid_VR20F_1LOW3_Strand_Neg_call_high.bed.tsv	1512
35	VR20F_1LOW3	Neg	low	mergedBed/PBEH2-35_Plasmid_VR20F_1LOW3_Strand_Neg_call_low.bed.tsv	1512
35	VR20F_1LOW3	Pos	high	mergedBed/PBEH2-35_Plasmid_VR20F_1LOW3_Strand_Pos_call_high.bed.tsv	164
35	VR20F_1LOW3	Pos	low	mergedBed/PBEH2-35_Plasmid_VR20F_1LOW3_Strand_Pos_call_low.bed.tsv	164
35	VR20F_2MED1	Neg	high	mergedBed/PBEH2-35_Plasmid_VR20F_2MED1_Strand_Neg_call_high.bed.tsv	5997
35	VR20F_2MED1	Neg	low	mergedBed/PBEH2-35_Plasmid_VR20F_2MED1_Strand_Neg_call_low.bed.tsv	5997
35	VR20F_2MED1	Pos	high	mergedBed/PBEH2-35_Plasmid_VR20F_2MED1_Strand_Pos_call_high.bed.tsv	2169
35	VR20F_2MED1	Pos	low	mergedBed/PBEH2-35_Plasmid_VR20F_2MED1_Strand_Pos_call_low.bed.tsv	2169
35	VR20F_2MED2	Neg	high	mergedBed/PBEH2-35_Plasmid_VR20F_2MED2_Strand_Neg_call_high.bed.tsv	3884
35	VR20F_2MED2	Neg	low	mergedBed/PBEH2-35_Plasmid_VR20F_2MED2_Strand_Neg_call_low.bed.tsv	3884
35	VR20F_2MED2	Pos	high	mergedBed/PBEH2-35_Plasmid_VR20F_2MED2_Strand_Pos_call_high.bed.tsv	1347
35	VR20F_2MED2	Pos	low	mergedBed/PBEH2-35_Plasmid_VR20F_2MED2_Strand_Pos_call_low.bed.tsv	1347
35	VR20F_2MED3	Neg	high	mergedBed/PBEH2-35_Plasmid_VR20F_2MED3_Strand_Neg_call_high.bed.tsv	5646
35	VR20F_2MED3	Neg	low	mergedBed/PBEH2-35_Plasmid_VR20F_2MED3_Strand_Neg_call_low.bed.tsv	5646
35	VR20F_2MED3	Pos	high	mergedBed/PBEH2-35_Plasmid_VR20F_2MED3_Strand_Pos_call_high.bed.tsv	1883
35	VR20F_2MED3	Pos	low	mergedBed/PBEH2-35_Plasmid_VR20F_2MED3_Strand_Pos_call_low.bed.tsv	1883
35	VR20F_3HGH1	Neg	high	mergedBed/PBEH2-35_Plasmid_VR20F_3HGH1_Strand_Neg_call_high.bed.tsv	4582
35	VR20F_3HGH1	Neg	low	mergedBed/PBEH2-35_Plasmid_VR20F_3HGH1_Strand_Neg_call_low.bed.tsv	4582
35	VR20F_3HGH1	Pos	high	mergedBed/PBEH2-35_Plasmid_VR20F_3HGH1_Strand_Pos_call_high.bed.tsv	1398
35	VR20F_3HGH1	Pos	low	mergedBed/PBEH2-35_Plasmid_VR20F_3HGH1_Strand_Pos_call_low.bed.tsv	1398
35	VR20F_3HGH2	Neg	high	mergedBed/PBEH2-35_Plasmid_VR20F_3HGH2_Strand_Neg_call_high.bed.tsv	6215
35	VR20F_3HGH2	Neg	low	mergedBed/PBEH2-35_Plasmid_VR20F_3HGH2_Strand_Neg_call_low.bed.tsv	6215
35	VR20F_3HGH2	Pos	high	mergedBed/PBEH2-35_Plasmid_VR20F_3HGH2_Strand_Pos_call_high.bed.tsv	2118
35	VR20F_3HGH2	Pos	low	mergedBed/PBEH2-35_Plasmid_VR20F_3HGH2_Strand_Pos_call_low.bed.tsv	2118
35	VR20F_3HGH3	Neg	high	mergedBed/PBEH2-35_Plasmid_VR20F_3HGH3_Strand_Neg_call_high.bed.tsv	4111
35	VR20F_3HGH3	Neg	low	mergedBed/PBEH2-35_Plasmid_VR20F_3HGH3_Strand_Neg_call_low.bed.tsv	4111
35	VR20F_3HGH3	Pos	high	mergedBed/PBEH2-35_Plasmid_VR20F_3HGH3_Strand_Pos_call_high.bed.tsv	1087
35	VR20F_3HGH3	Pos	low	mergedBed/PBEH2-35_Plasmid_VR20F_3HGH3_Strand_Pos_call_low.bed.tsv	1087
36	PFC9	Neg	high	mergedBed/PBEH2-36_Plasmid_PFC9_Strand_Neg_call_high.bed.tsv	70
36	PFC9	Neg	low	mergedBed/PBEH2-36_Plasmid_PFC9_Strand_Neg_call_low.bed.tsv	70
36	PFC9	Pos	high	mergedBed/PBEH2-36_Plasmid_PFC9_Strand_Pos_call_high.bed.tsv	14
36	PFC9	Pos	low	mergedBed/PBEH2-36_Plasmid_PFC9_Strand_Pos_call_low.bed.tsv	14
36	T7INIT_VR10	Pos	high	mergedBed/PBEH2-36_Plasmid_T7INIT_VR10_Strand_Pos_call_high.bed.tsv	29
36	T7INIT_VR10	Pos	low	mergedBed/PBEH2-36_Plasmid_T7INIT_VR10_Strand_Pos_call_low.bed.tsv	29
36	T7INIT_VR20	Neg	high	mergedBed/PBEH2-36_Plasmid_T7INIT_VR20_Strand_Neg_call_high.bed.tsv	36
36	T7INIT_VR20	Neg	low	mergedBed/PBEH2-36_Plasmid_T7INIT_VR20_Strand_Neg_call_low.bed.tsv	36
36	T7INIT_VR20	Pos	high	mergedBed/PBEH2-36_Plasmid_T7INIT_VR20_Strand_Pos_call_high.bed.tsv	19
36	T7INIT_VR20	Pos	low	mergedBed/PBEH2-36_Plasmid_T7INIT_VR20_Strand_Pos_call_low.bed.tsv	19
37	PFC9	Neg	high	mergedBed/PBEH2-37_Plasmid_PFC9_Strand_Neg_call_high.bed.tsv	2448
37	PFC9	Neg	low	mergedBed/PBEH2-37_Plasmid_PFC9_Strand_Neg_call_low.bed.tsv	2448
37	PFC9	Pos	high	mergedBed/PBEH2-37_Plasmid_PFC9_Strand_Pos_call_high.bed.tsv	858
37	PFC9	Pos	low	mergedBed/PBEH2-37_Plasmid_PFC9_Strand_Pos_call_low.bed.tsv	858
37	T7INIT_VR10	Neg	high	mergedBed/PBEH2-37_Plasmid_T7INIT_VR10_Strand_Neg_call_high.bed.tsv	11047
37	T7INIT_VR10	Neg	low	mergedBed/PBEH2-37_Plasmid_T7INIT_VR10_Strand_Neg_call_low.bed.tsv	11047
37	T7INIT_VR10	Pos	high	mergedBed/PBEH2-37_Plasmid_T7INIT_VR10_Strand_Pos_call_high.bed.tsv	5786
37	T7INIT_VR10	Pos	low	mergedBed/PBEH2-37_Plasmid_T7INIT_VR10_Strand_Pos_call_low.bed.tsv	5786
37	T7INIT_VR20	Neg	high	mergedBed/PBEH2-37_Plasmid_T7INIT_VR20_Strand_Neg_call_high.bed.tsv	8734
37	T7INIT_VR20	Neg	low	mergedBed/PBEH2-37_Plasmid_T7INIT_VR20_Strand_Neg_call_low.bed.tsv	8734
37	T7INIT_VR20	Pos	high	mergedBed/PBEH2-37_Plasmid_T7INIT_VR20_Strand_Pos_call_high.bed.tsv	4033
37	T7INIT_VR20	Pos	low	mergedBed/PBEH2-37_Plasmid_T7INIT_VR20_Strand_Pos_call_low.bed.tsv	4033
38	PFC9	Neg	high	mergedBed/PBEH2-38_Plasmid_PFC9_Strand_Neg_call_high.bed.tsv	1946
38	PFC9	Neg	low	mergedBed/PBEH2-38_Plasmid_PFC9_Strand_Neg_call_low.bed.tsv	1946
38	PFC9	Pos	high	mergedBed/PBEH2-38_Plasmid_PFC9_Strand_Pos_call_high.bed.tsv	494
38	PFC9	Pos	low	mergedBed/PBEH2-38_Plasmid_PFC9_Strand_Pos_call_low.bed.tsv	494
38	T7INIT_VR10	Neg	high	mergedBed/PBEH2-38_Plasmid_T7INIT_VR10_Strand_Neg_call_high.bed.tsv	9330
38	T7INIT_VR10	Neg	low	mergedBed/PBEH2-38_Plasmid_T7INIT_VR10_Strand_Neg_call_low.bed.tsv	9330
38	T7INIT_VR10	Pos	high	mergedBed/PBEH2-38_Plasmid_T7INIT_VR10_Strand_Pos_call_high.bed.tsv	3631
38	T7INIT_VR10	Pos	low	mergedBed/PBEH2-38_Plasmid_T7INIT_VR10_Strand_Pos_call_low.bed.tsv	3631
38	T7INIT_VR20	Neg	high	mergedBed/PBEH2-38_Plasmid_T7INIT_VR20_Strand_Neg_call_high.bed.tsv	8791
38	T7INIT_VR20	Neg	low	mergedBed/PBEH2-38_Plasmid_T7INIT_VR20_Strand_Neg_call_low.bed.tsv	8791
38	T7INIT_VR20	Pos	high	mergedBed/PBEH2-38_Plasmid_T7INIT_VR20_Strand_Pos_call_high.bed.tsv	2979
38	T7INIT_VR20	Pos	low	mergedBed/PBEH2-38_Plasmid_T7INIT_VR20_Strand_Pos_call_low.bed.tsv	2979
39	PFC9	Neg	high	mergedBed/PBEH2-39_Plasmid_PFC9_Strand_Neg_call_high.bed.tsv	1409
39	PFC9	Neg	low	mergedBed/PBEH2-39_Plasmid_PFC9_Strand_Neg_call_low.bed.tsv	1409
39	PFC9	Pos	high	mergedBed/PBEH2-39_Plasmid_PFC9_Strand_Pos_call_high.bed.tsv	396
39	PFC9	Pos	low	mergedBed/PBEH2-39_Plasmid_PFC9_Strand_Pos_call_low.bed.tsv	396
39	T7INIT_VR10	Neg	high	mergedBed/PBEH2-39_Plasmid_T7INIT_VR10_Strand_Neg_call_high.bed.tsv	7818
39	T7INIT_VR10	Neg	low	mergedBed/PBEH2-39_Plasmid_T7INIT_VR10_Strand_Neg_call_low.bed.tsv	7818
39	T7INIT_VR10	Pos	high	mergedBed/PBEH2-39_Plasmid_T7INIT_VR10_Strand_Pos_call_high.bed.tsv	3338
39	T7INIT_VR10	Pos	low	mergedBed/PBEH2-39_Plasmid_T7INIT_VR10_Strand_Pos_call_low.bed.tsv	3338
39	T7INIT_VR20	Neg	low	mergedBed/PBEH2-39_Plasmid_T7INIT_VR20_Strand_Neg_call_low.bed.tsv	7703
39	T7INIT_VR20	Pos	high	mergedBed/PBEH2-39_Plasmid_T7INIT_VR20_Strand_Pos_call_high.bed.tsv	2847
39	T7INIT_VR20	Pos	low	mergedBed/PBEH2-39_Plasmid_T7INIT_VR20_Strand_Pos_call_low.bed.tsv	2847
40	PFC9	Neg	high	mergedBed/PBEH2-40_Plasmid_PFC9_Strand_Neg_call_high.bed.tsv	850
40	PFC9	Neg	low	mergedBed/PBEH2-40_Plasmid_PFC9_Strand_Neg_call_low.bed.tsv	850
40	PFC9	Pos	high	mergedBed/PBEH2-40_Plasmid_PFC9_Strand_Pos_call_high.bed.tsv	559
40	PFC9	Pos	low	mergedBed/PBEH2-40_Plasmid_PFC9_Strand_Pos_call_low.bed.tsv	559
40	T7INIT_VR10	Neg	high	mergedBed/PBEH2-40_Plasmid_T7INIT_VR10_Strand_Neg_call_high.bed.tsv	2576
40	T7INIT_VR10	Neg	low	mergedBed/PBEH2-40_Plasmid_T7INIT_VR10_Strand_Neg_call_low.bed.tsv	2576
40	T7INIT_VR10	Pos	high	mergedBed/PBEH2-40_Plasmid_T7INIT_VR10_Strand_Pos_call_high.bed.tsv	4168
40	T7INIT_VR10	Pos	low	mergedBed/PBEH2-40_Plasmid_T7INIT_VR10_Strand_Pos_call_low.bed.tsv	4168
40	T7INIT_VR20	Neg	high	mergedBed/PBEH2-40_Plasmid_T7INIT_VR20_Strand_Neg_call_high.bed.tsv	1621
40	T7INIT_VR20	Neg	low	mergedBed/PBEH2-40_Plasmid_T7INIT_VR20_Strand_Neg_call_low.bed.tsv	1621
40	T7INIT_VR20	Pos	high	mergedBed/PBEH2-40_Plasmid_T7INIT_VR20_Strand_Pos_call_high.bed.tsv	3742
40	T7INIT_VR20	Pos	low	mergedBed/PBEH2-40_Plasmid_T7INIT_VR20_Strand_Pos_call_low.bed.tsv	3742
41	PFC9	Neg	high	mergedBed/PBEH2-41_Plasmid_PFC9_Strand_Neg_call_high.bed.tsv	3419
41	PFC9	Neg	low	mergedBed/PBEH2-41_Plasmid_PFC9_Strand_Neg_call_low.bed.tsv	3419
41	PFC9	Pos	high	mergedBed/PBEH2-41_Plasmid_PFC9_Strand_Pos_call_high.bed.tsv	1138
